2020-06-14 14:38:30,390 [  73208]   INFO - fs.newvfs.persistent.FSRecords - Marking VFS as corrupted: '/home/sjt/.cache/JetBrains/PyCharm2020.1/caches/names.dat' does not exist 
2020-06-14 14:38:30,398 [  73216]   INFO - .history.utils.LocalHistoryLog - local history version mismatch (was: 0, expected: 6), rebuilding... 
2020-06-14 14:38:30,398 [  73216]   INFO - .history.utils.LocalHistoryLog - FS has been rebuild, rebuilding local history... 
2020-06-14 14:38:30,499 [  73317]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63342 
2020-06-14 14:38:30,591 [  73409]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=13, fontScale=1.0; restored: fontSize=13, fontScale=1.0 
2020-06-14 14:38:30,722 [  73540]   INFO - gs.impl.UpdateCheckerComponent - channel: release 
2020-06-14 14:38:31,023 [  73841]   WARN - nSystem.impl.ActionManagerImpl - keymap "Visual Studio" not found [Plugin: com.intellij] 
2020-06-14 14:38:31,024 [  73842]   WARN - nSystem.impl.ActionManagerImpl - keymap "Eclipse" not found [Plugin: com.intellij] 
2020-06-14 14:38:31,025 [  73843]   WARN - nSystem.impl.ActionManagerImpl - keymap "NetBeans 6.5" not found [Plugin: com.intellij] 
2020-06-14 14:38:31,025 [  73843]   WARN - nSystem.impl.ActionManagerImpl - keymap "Visual Studio" not found [Plugin: com.intellij] 
2020-06-14 14:38:31,032 [  73850]   WARN - nSystem.impl.ActionManagerImpl - keymap "Visual Studio" not found [Plugin: HtmlTools] 
2020-06-14 14:38:31,095 [  73913]   WARN - nSystem.impl.ActionManagerImpl - keymap "Eclipse" not found [Plugin: JavaScript] 
2020-06-14 14:38:31,095 [  73913]   WARN - nSystem.impl.ActionManagerImpl - keymap "Visual Studio" not found [Plugin: JavaScript] 
2020-06-14 14:38:31,168 [  73986]   WARN - nSystem.impl.ActionManagerImpl - keymap "Eclipse" not found [Plugin: Pythonid] 
2020-06-14 14:38:31,168 [  73986]   WARN - nSystem.impl.ActionManagerImpl - keymap "NetBeans 6.5" not found [Plugin: Pythonid] 
2020-06-14 14:38:31,176 [  73994]   WARN - nSystem.impl.ActionManagerImpl - keymap "Visual Studio" not found [Plugin: Pythonid] 
2020-06-14 14:38:31,176 [  73994]   WARN - nSystem.impl.ActionManagerImpl - keymap "Eclipse" not found [Plugin: Pythonid] 
2020-06-14 14:38:31,297 [  74115]   INFO - penapi.application.Experiments - Experimental features enabled for user: wsl.p9.support, wsl.p9.show.roots.in.file.chooser, inline.browse.button, linux.native.menu, recent.and.edited.files.together, show.create.new.element.in.popup, copy.reference.popup, new.large.text.file.viewer, terminal.shell.command.handling 
2020-06-14 14:38:31,415 [  74233]   INFO - stubs.SerializationManagerImpl - Name storage is repaired 
2020-06-14 14:38:31,420 [  74238]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'FilenameIndex'; old = -1, new = 3 
2020-06-14 14:38:31,422 [  74240]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'FilenameIndex'; old = -1, new = 3 
2020-06-14 14:38:31,467 [  74285]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'FrameworkDetectionIndex'; old = -1, new = 0 
2020-06-14 14:38:31,484 [  74302]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'TodoIndex'; old = -1, new = 4107 
2020-06-14 14:38:31,484 [  74302]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'IdIndex'; old = -1, new = 4112 
2020-06-14 14:38:31,484 [  74302]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'filetypes'; old = -1, new = 2 
2020-06-14 14:38:31,485 [  74303]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'Stubs'; old = -1, new = 46 
2020-06-14 14:38:31,485 [  74303]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'Trigram.Index'; old = -1, new = 4099 
2020-06-14 14:38:31,485 [  74303]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'fileIncludes'; old = -1, new = 6 
2020-06-14 14:38:31,505 [  74323]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'FrameworkDetectionIndex'; old = -1, new = 0 
2020-06-14 14:38:31,513 [  74331]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'TodoIndex'; old = -1, new = 4107 
2020-06-14 14:38:31,554 [  74372]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'DomFileIndex'; old = -1, new = 56913438 
2020-06-14 14:38:31,554 [  74372]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'RelaxSymbolIndex'; old = -1, new = 0 
2020-06-14 14:38:31,554 [  74372]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'XmlTagNames'; old = -1, new = 1 
2020-06-14 14:38:31,554 [  74372]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'XmlNamespaces'; old = -1, new = 7 
2020-06-14 14:38:31,555 [  74373]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'html5.custom.attributes.index'; old = -1, new = 1 
2020-06-14 14:38:31,555 [  74373]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'SchemaTypeInheritance'; old = -1, new = 2 
2020-06-14 14:38:31,555 [  74373]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'json.file.root.values'; old = -1, new = 5 
2020-06-14 14:38:31,555 [  74373]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'HashFragmentIndex'; old = -1, new = 19115597 
2020-06-14 14:38:31,555 [  74373]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'ImageFileInfoIndex'; old = -1, new = 8 
2020-06-14 14:38:31,555 [  74373]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'HtmlTagIdIndex'; old = -1, new = 3 
2020-06-14 14:38:31,555 [  74373]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'xmlProperties'; old = -1, new = 2 
2020-06-14 14:38:31,555 [  74373]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'CssIndex'; old = -1, new = 29 
2020-06-14 14:38:31,555 [  74373]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'css.template.selectors'; old = -1, new = 29 
2020-06-14 14:38:31,555 [  74373]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'CompassFunctionsIndex'; old = -1, new = 32 
2020-06-14 14:38:31,555 [  74373]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'editorconfig.index.name'; old = -1, new = 5 
2020-06-14 14:38:31,555 [  74373]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'js.test.names'; old = -1, new = 22 
2020-06-14 14:38:31,556 [  74374]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'js.package.index'; old = -1, new = 12 
2020-06-14 14:38:31,559 [  74377]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'IdIndex'; old = -1, new = 4112 
2020-06-14 14:38:31,564 [  74382]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'filetypes'; old = -1, new = 2 
2020-06-14 14:38:31,577 [  74395]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'Stubs'; old = -1, new = 46 
